id,host_id,latitude,longitude,host_response_rate,host_acceptance_rate,host_total_listings_count,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,bedrooms,host_listings_count,calculated_host_listings_count_shared_rooms,minimum_nights_avg_ntm,maximum_nights_avg_ntm,property_type,host_location,host_response_time,host_is_superhost,host_identity_verified,neighbourhood_cleansed,property_type,room_type,first_review,last_review,instant_bookable,has_availability
27546981,12677243.0,38.89687,-76.97134,100%,100%,1.0,4.0,1.0,2.0,$92.00,2.0,1125.0,8.0,21.0,44.0,212.0,408.0,75.0,7.0,4.87,4.91,4.93,4.93,4.97,4.55,4.83,1.0,1.0,0.0,4.9,255.0,23460.0,1.0,1.0,0.0,2.0,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire guest suite,Entire home/apt,16/08/2018,16/06/2025,f,t
27548833,1005751.0,38.82985687,-76.99614716,100%,86%,5.0,2.0,1.0,1.0,$58.00,31.0,210.0,0.0,14.0,44.0,224.0,28.0,2.0,0.0,4.75,4.79,4.71,4.93,4.96,4.46,4.89,2.0,0.0,2.0,0.36,124.0,7192.0,1.0,3.0,0.0,31.0,210.0,Private room in condo,"Washington, DC",within an hour,t,t,"Congress Heights, Bellevue, Washington Highlands",Private room in condo,Private room,29/12/2018,23/03/2025,f,t
27566914,44535307.0,38.91885,-77.034,100%,100%,21.0,3.0,1.0,1.0,$136.00,31.0,1125.0,2.0,10.0,29.0,227.0,134.0,1.0,0.0,4.97,4.94,4.96,4.92,4.99,4.98,4.88,4.0,4.0,0.0,1.64,62.0,8432.0,1.0,11.0,0.0,29.7,1125.0,Entire condo,"Washington, DC",within an hour,,t,"Howard University, Le Droit Park, Cardozo/Shaw",Entire condo,Entire home/apt,26/09/2018,22/08/2024,t,t
27570172,162230628.0,38.95851986,-77.0184237,100%,100%,3.0,2.0,1.0,1.0,$54.00,31.0,360.0,2.0,2.0,21.0,296.0,22.0,0.0,0.0,4.41,4.68,4.45,4.95,4.86,4.77,4.41,1.0,1.0,0.0,0.27,0.0,0.0,1.0,1.0,0.0,31.0,1125.0,Entire home,,within an hour,f,t,"Takoma, Brightwood, Manor Park",Entire home,Entire home/apt,26/08/2018,09/12/2023,f,t
27577456,200902664.0,38.89525,-76.97209,100%,100%,1.0,4.0,1.0,1.0,$95.00,1.0,7.0,15.0,44.0,74.0,254.0,300.0,75.0,4.0,4.69,4.79,4.82,4.92,4.94,4.66,4.77,1.0,1.0,0.0,3.72,255.0,24225.0,1.0,1.0,0.0,1.0,7.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire guest suite,Entire home/apt,04/11/2018,02/06/2025,t,t
27705648,21077344.0,38.88529,-76.98682,100%,93%,1.0,2.0,1.0,2.0,$106.00,2.0,1125.0,19.0,48.0,68.0,245.0,265.0,30.0,2.0,4.89,4.97,4.94,4.96,4.98,4.95,4.88,1.0,1.0,0.0,3.21,180.0,19080.0,0.0,1.0,0.0,2.4,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire guest suite,Entire home/apt,03/09/2018,16/06/2025,f,t
27771577,5487930.0,38.91841,-77.0405,94%,93%,45.0,2.0,1.5,1.0,$144.00,28.0,900.0,0.0,0.0,15.0,290.0,8.0,1.0,0.0,5.0,5.0,4.75,5.0,4.88,5.0,4.75,16.0,3.0,13.0,0.1,56.0,8064.0,1.0,19.0,0.0,28.0,1125.0,Private room in rental unit,"Washington, DC",within a few hours,t,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Private room in rental unit,Private room,03/01/2019,14/10/2024,f,t
27775041,5448602.0,38.96679,-77.07738,,100%,4.0,3.0,1.0,3.0,$67.00,31.0,90.0,7.0,11.0,11.0,239.0,120.0,4.0,0.0,4.92,4.93,4.87,4.98,4.98,4.94,4.88,4.0,1.0,3.0,1.46,248.0,16616.0,1.0,4.0,0.0,31.0,90.0,Private room in home,"Washington, DC",,t,t,"Hawthorne, Barnaby Woods, Chevy Chase",Private room in home,Private room,17/09/2018,09/05/2025,f,t
27879405,9263895.0,38.90956,-77.01937,100%,99%,20.0,6.0,1.0,5.0,$214.00,3.0,28.0,13.0,33.0,63.0,154.0,193.0,17.0,0.0,4.65,4.79,4.56,4.95,4.91,4.82,4.68,3.0,3.0,0.0,2.36,102.0,21828.0,2.0,6.0,0.0,3.0,321.6,Entire rental unit,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,30/09/2018,20/04/2025,t,t
27886490,126463962.0,38.89539,-77.00261,100%,100%,4.0,4.0,1.0,2.0,$262.00,2.0,60.0,12.0,42.0,72.0,330.0,48.0,36.0,1.0,4.9,4.88,4.83,4.94,4.98,5.0,4.75,1.0,1.0,0.0,3.21,216.0,56592.0,2.0,1.0,0.0,2.0,1125.0,Entire home,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire home,Entire home/apt,27/03/2024,02/06/2025,t,t
27937041,12928262.0,38.92188,-77.03421,86%,68%,37.0,4.0,1.0,2.0,$145.00,31.0,1125.0,0.0,21.0,51.0,326.0,14.0,0.0,0.0,4.93,5.0,4.86,5.0,5.0,5.0,4.86,4.0,4.0,0.0,0.17,0.0,0.0,2.0,20.0,0.0,31.0,1125.0,Entire condo,"Washington, DC",within a day,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire condo,Entire home/apt,24/09/2018,15/12/2022,f,t
27962382,7772015.0,38.93081,-77.03042,100%,100%,1.0,4.0,1.0,3.0,$153.00,3.0,28.0,20.0,50.0,80.0,80.0,136.0,14.0,0.0,4.84,4.94,4.89,4.98,4.98,4.84,4.81,1.0,1.0,0.0,1.65,84.0,12852.0,2.0,1.0,0.0,3.0,28.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,04/09/2018,17/05/2025,f,t
28137320,37085756.0,38.92594,-77.0335,100%,100%,3.0,5.0,,,,31.0,1125.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.33,4.33,4.5,4.83,4.5,4.83,4.5,2.0,2.0,0.0,0.08,0.0,,2.0,2.0,0.0,31.0,1125.0,Entire loft,"Washington, DC",within an hour,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire loft,Entire home/apt,23/11/2018,06/07/2022,f,t
28154722,94568899.0,38.94225,-77.03537,100%,100%,2.0,3.0,,,,2.0,365.0,2.0,22.0,45.0,45.0,233.0,55.0,6.0,4.87,4.9,4.87,4.94,4.96,4.91,4.89,1.0,1.0,0.0,2.84,255.0,,1.0,1.0,0.0,2.0,365.0,Entire home,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire home,Entire home/apt,19/09/2018,11/06/2025,f,t
28180978,207573176.0,38.94295,-77.03489,100%,0%,1.0,4.0,,,,4.0,27.0,16.0,46.0,76.0,351.0,100.0,0.0,0.0,4.97,4.95,4.88,4.99,4.97,4.93,4.81,1.0,1.0,0.0,1.22,0.0,,2.0,1.0,0.0,4.0,27.0,Entire home,"Washington, DC",within a day,f,t,"Brightwood Park, Crestwood, Petworth",Entire home,Entire home/apt,22/09/2018,14/10/2023,f,t
28219027,12986558.0,38.9129,-77.0124,100%,100%,1.0,2.0,,,,3.0,100.0,1.0,1.0,1.0,1.0,169.0,12.0,1.0,4.89,4.93,4.89,4.97,4.95,4.8,4.82,1.0,1.0,0.0,2.05,72.0,,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,05/09/2018,18/05/2025,f,t
28227027,43721722.0,38.93348,-77.03344,,33%,2.0,5.0,2.0,2.0,$153.00,90.0,1125.0,0.0,0.0,22.0,297.0,11.0,0.0,0.0,4.82,4.82,4.64,4.73,5.0,4.82,4.73,1.0,1.0,0.0,0.14,0.0,0.0,2.0,1.0,0.0,90.0,1125.0,Entire condo,"Washington, DC",,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire condo,Entire home/apt,18/02/2019,24/08/2020,f,t
28242044,315148.0,38.9366,-77.02311,84%,76%,91.0,1.0,,,,31.0,250.0,17.0,47.0,77.0,167.0,13.0,1.0,0.0,4.54,4.46,4.08,4.69,4.62,4.77,4.62,36.0,1.0,35.0,0.18,62.0,,,75.0,0.0,31.0,250.0,Private room in rental unit,"Washington, DC",within a few hours,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in rental unit,Private room,08/06/2019,13/05/2025,f,t
28253557,213398164.0,38.91962,-77.03898,100%,99%,1.0,2.0,1.0,2.0,$86.00,1.0,30.0,4.0,10.0,22.0,228.0,535.0,68.0,6.0,4.96,4.98,4.93,4.99,4.99,4.94,4.93,1.0,1.0,0.0,6.51,255.0,21930.0,1.0,1.0,0.0,1.3,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire rental unit,Entire home/apt,17/09/2018,14/06/2025,f,t
28257191,143780236.0,38.91528,-77.03678,100%,100%,2.0,5.0,1.0,4.0,$246.00,2.0,60.0,6.0,28.0,48.0,291.0,268.0,37.0,1.0,4.76,4.8,4.81,4.84,4.71,4.95,4.73,2.0,2.0,0.0,3.26,222.0,54612.0,2.0,2.0,0.0,2.0,1125.0,Entire rental unit,,within an hour,f,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,16/09/2018,26/05/2025,t,t
28273187,92543922.0,38.90261,-76.99612,100%,95%,1.0,4.0,1.0,2.0,$121.00,2.0,1125.0,5.0,30.0,60.0,145.0,103.0,6.0,0.0,4.89,4.9,4.87,4.93,4.97,4.95,4.85,1.0,1.0,0.0,1.26,36.0,4356.0,1.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within a day,f,f,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,30/09/2018,29/03/2025,f,t
28303977,9286163.0,38.92169,-77.07639,100%,89%,11.0,3.0,1.0,1.0,$125.00,1.0,1125.0,30.0,60.0,90.0,365.0,97.0,10.0,0.0,4.76,4.85,4.62,4.93,4.91,4.93,4.79,6.0,0.0,6.0,1.19,60.0,7500.0,1.0,6.0,0.0,1.0,1125.0,Private room in townhouse,"Washington, DC",within a few hours,f,t,"Cathedral Heights, McLean Gardens, Glover Park",Private room in townhouse,Private room,10/10/2018,26/03/2025,f,t
28336119,105711806.0,38.89614,-76.97652,80%,94%,7.0,2.0,1.0,1.0,$115.00,31.0,730.0,0.0,12.0,42.0,267.0,113.0,1.0,0.0,4.65,4.81,4.68,4.86,4.93,4.53,4.68,3.0,3.0,0.0,1.38,62.0,7130.0,1.0,3.0,0.0,31.0,730.0,Entire rental unit,"Washington, DC",within a few hours,f,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,23/09/2018,03/01/2025,f,t
28434873,200421571.0,38.91048,-77.03237,100%,100%,2.0,1.0,1.0,1.0,$70.00,2.0,7.0,0.0,0.0,23.0,203.0,118.0,23.0,0.0,4.34,4.51,3.98,4.74,4.72,4.47,4.44,1.0,0.0,1.0,1.44,138.0,9660.0,1.0,1.0,0.0,2.0,1125.0,Private room in townhouse,"Washington, DC",within an hour,f,t,"Shaw, Logan Circle",Private room in townhouse,Private room,01/10/2018,07/04/2025,t,t
28480971,169664944.0,38.92157,-76.97284,100%,87%,5.0,2.0,2.0,3.0,$42.00,31.0,365.0,0.0,0.0,0.0,192.0,16.0,1.0,0.0,4.13,4.13,3.75,4.81,4.88,4.38,4.13,3.0,0.0,3.0,0.2,62.0,2604.0,3.0,3.0,0.0,31.0,365.0,Private room in guest suite,,within a few hours,t,t,"Brookland, Brentwood, Langdon",Private room in guest suite,Private room,15/11/2018,06/04/2025,f,t
28493426,113851583.0,38.88454,-76.92899,0%,0%,1.0,6.0,1.0,2.0,$114.00,31.0,31.0,0.0,14.0,44.0,319.0,69.0,0.0,0.0,4.71,4.77,4.58,4.87,4.86,4.52,4.62,1.0,1.0,0.0,0.85,0.0,0.0,2.0,1.0,0.0,31.0,1125.0,Entire rental unit,"Washington, DC",a few days or more,f,t,"Capitol View, Marshall Heights, Benning Heights",Entire rental unit,Entire home/apt,21/10/2018,16/05/2022,t,t
28500848,102274654.0,38.91313,-77.01231,100%,98%,9.0,1.0,1.0,1.0,$51.00,1.0,7.0,13.0,36.0,61.0,61.0,222.0,44.0,2.0,4.78,4.86,4.82,4.88,4.89,4.75,4.78,5.0,1.0,4.0,2.74,255.0,13005.0,1.0,5.0,0.0,1.0,7.0,Private room in home,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in home,Private room,24/10/2018,26/05/2025,f,t
28563385,16913670.0,38.91097,-77.04358,100%,,9.0,1.0,1.0,1.0,$98.00,60.0,999.0,0.0,0.0,14.0,289.0,11.0,0.0,0.0,4.64,4.64,4.64,4.82,4.91,5.0,4.45,1.0,1.0,0.0,0.15,0.0,0.0,1.0,2.0,0.0,60.0,999.0,Entire condo,"Washington, DC",within a day,f,t,"Dupont Circle, Connecticut Avenue/K Street",Entire condo,Entire home/apt,11/05/2019,31/12/2022,f,t
28564940,7739180.0,38.91747,-77.07319,100%,100%,1.0,4.0,,,,3.0,60.0,1.0,1.0,1.0,1.0,191.0,14.0,1.0,4.97,4.98,4.98,4.97,4.99,4.98,4.91,1.0,1.0,0.0,2.42,84.0,,1.0,1.0,0.0,3.0,60.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Cathedral Heights, McLean Gardens, Glover Park",Entire rental unit,Entire home/apt,20/12/2018,22/05/2025,f,t
28606289,147252541.0,38.8913,-76.99474,100%,100%,4.0,8.0,2.0,2.0,$252.00,31.0,1125.0,0.0,0.0,29.0,304.0,156.0,4.0,0.0,4.96,4.89,4.81,4.78,4.89,4.89,4.73,2.0,2.0,0.0,2.0,248.0,62496.0,2.0,3.0,0.0,31.0,1125.0,Entire condo,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire condo,Entire home/apt,21/01/2019,16/03/2025,f,t
28646312,104464656.0,38.90318,-77.04887,100%,100%,5.0,8.0,,,,2.0,1125.0,10.0,29.0,52.0,276.0,174.0,28.0,2.0,4.97,4.91,4.98,4.99,5.0,4.98,4.89,1.0,1.0,0.0,2.26,168.0,,4.0,2.0,0.0,2.0,1125.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Dupont Circle, Connecticut Avenue/K Street",Entire townhouse,Entire home/apt,17/02/2019,08/06/2025,f,t
28679737,107434423.0,38.8955221,-77.0227607,99%,97%,5683.0,2.0,1.0,1.0,$293.00,31.0,1125.0,0.0,0.0,0.0,152.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,199.0,199.0,0.0,0.01,0.0,0.0,1.0,4887.0,0.0,39.2,1125.0,Entire rental unit,"New York, NY",within an hour,f,t,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire rental unit,Entire home/apt,16/01/2019,16/01/2019,t,t
28692012,159644445.0,38.93577,-77.03147,96%,100%,5.0,2.0,1.0,1.0,$77.00,1.0,1125.0,18.0,42.0,70.0,292.0,272.0,50.0,0.0,4.44,4.58,4.37,4.79,4.75,4.57,4.48,3.0,0.0,3.0,3.36,255.0,19635.0,1.0,4.0,0.0,1.0,1125.0,Private room in home,"Washington, DC",within an hour,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in home,Private room,23/10/2018,08/05/2025,f,t
28737965,68075987.0,38.89413,-76.99503,100%,98%,1.0,2.0,1.0,1.0,$150.00,1.0,90.0,14.0,34.0,59.0,310.0,115.0,71.0,10.0,4.98,4.96,5.0,4.99,5.0,4.96,4.95,1.0,1.0,0.0,5.32,255.0,38250.0,0.0,1.0,0.0,1.0,90.0,Entire guesthouse,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire guesthouse,Entire home/apt,08/09/2023,16/06/2025,f,t
28738052,12928262.0,38.91306,-77.04639,86%,68%,37.0,7.0,1.0,4.0,$260.00,31.0,1125.0,30.0,60.0,90.0,365.0,55.0,1.0,1.0,4.75,4.85,4.58,4.93,4.91,4.98,4.78,4.0,4.0,0.0,0.68,62.0,16120.0,2.0,20.0,0.0,31.0,1125.0,Entire condo,"Washington, DC",within a day,f,t,"Dupont Circle, Connecticut Avenue/K Street",Entire condo,Entire home/apt,14/10/2018,26/05/2025,f,t
28786757,30984226.0,38.89733,-77.00313,100%,100%,1.0,2.0,1.0,1.0,$108.00,2.0,1125.0,3.0,3.0,19.0,19.0,239.0,45.0,5.0,4.84,4.92,4.91,4.97,4.92,4.98,4.82,1.0,0.0,1.0,2.93,255.0,27540.0,1.0,1.0,0.0,2.0,1125.0,Private room in guest suite,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Private room in guest suite,Private room,08/10/2018,15/06/2025,f,t
28790411,163362419.0,38.84093,-76.99077,100%,100%,2.0,1.0,,,,31.0,93.0,0.0,0.0,1.0,69.0,6.0,3.0,0.0,5.0,5.0,5.0,4.83,4.83,4.83,4.83,2.0,1.0,1.0,0.09,186.0,,,2.0,0.0,31.0,1125.0,Private room in townhouse,"Washington, DC",within an hour,t,t,"Congress Heights, Bellevue, Washington Highlands",Private room in townhouse,Private room,15/01/2020,08/02/2025,f,t
28838584,153142984.0,38.92998,-77.02022,100%,100%,5.0,6.0,,,,31.0,90.0,0.0,16.0,46.0,46.0,76.0,0.0,0.0,4.76,4.84,4.95,4.88,4.8,4.72,4.74,1.0,1.0,0.0,0.95,0.0,,3.0,3.0,0.0,31.0,1125.0,Entire condo,,within an hour,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire condo,Entire home/apt,24/11/2018,30/04/2024,f,t
28895568,2761762.0,38.8912,-76.9919,100%,99%,11.0,4.0,1.0,4.0,$138.00,2.0,10.0,10.0,40.0,70.0,70.0,268.0,30.0,2.0,4.8,4.89,4.85,4.95,4.85,4.86,4.82,4.0,4.0,0.0,3.3,180.0,24840.0,1.0,4.0,0.0,2.0,10.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,17/10/2018,08/06/2025,f,t
28897052,217836431.0,38.88937,-76.93542,100%,94%,4.0,1.0,1.0,1.0,$41.00,1.0,4.0,17.0,47.0,77.0,257.0,151.0,23.0,1.0,4.8,4.8,4.8,4.82,4.89,4.52,4.75,2.0,0.0,2.0,1.85,138.0,5658.0,1.0,2.0,0.0,1.0,1125.0,Private room in townhouse,"Washington, DC",within an hour,t,t,"Capitol View, Marshall Heights, Benning Heights",Private room in townhouse,Private room,09/10/2018,20/05/2025,f,t
28928881,50382469.0,38.91053,-77.01065,100%,90%,2.0,3.0,1.0,1.0,$89.00,2.0,1125.0,2.0,2.0,16.0,106.0,262.0,29.0,0.0,4.76,4.84,4.74,4.91,4.88,4.56,4.73,1.0,1.0,0.0,3.23,174.0,15486.0,1.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within a few hours,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,16/10/2018,11/05/2025,f,t
29011049,9680354.0,38.91154,-77.02334,100%,100%,15.0,14.0,,,,2.0,1125.0,20.0,44.0,71.0,322.0,148.0,24.0,1.0,4.95,4.93,4.89,4.95,4.99,4.92,4.9,8.0,8.0,0.0,1.85,144.0,,4.0,9.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,25/11/2018,04/06/2025,t,t
29082182,169664944.0,38.92176,-76.97445,100%,87%,5.0,2.0,2.0,1.0,$36.00,31.0,365.0,0.0,0.0,0.0,91.0,2.0,1.0,0.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,3.0,0.0,3.0,0.03,62.0,2232.0,1.0,3.0,0.0,31.0,365.0,Private room in guest suite,,within a few hours,t,t,"Brookland, Brentwood, Langdon",Private room in guest suite,Private room,05/04/2019,06/07/2024,f,t
29082809,75811540.0,38.89207,-76.98194,100%,100%,2.0,2.0,1.0,1.0,$113.00,3.0,1125.0,18.0,18.0,18.0,18.0,133.0,2.0,2.0,4.7,4.76,4.69,4.86,4.9,4.72,4.77,2.0,2.0,0.0,1.67,12.0,1356.0,1.0,2.0,0.0,3.7,1125.0,Entire guest suite,"Washington, DC",within an hour,f,t,"Union Station, Stanton Park, Kingman Park",Entire guest suite,Entire home/apt,02/12/2018,11/06/2025,f,t
29122757,1642853.0,38.88801,-76.99496,100%,100%,2.0,3.0,1.0,2.0,$185.00,2.0,29.0,16.0,40.0,70.0,70.0,238.0,40.0,6.0,4.97,4.96,4.96,4.97,4.98,4.97,4.94,1.0,1.0,0.0,4.17,240.0,44400.0,0.0,1.0,0.0,2.0,1125.0,Entire guesthouse,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire guesthouse,Entire home/apt,10/10/2020,15/06/2025,f,t
29128073,13337463.0,38.89467,-76.99127,100%,100%,1.0,1.0,1.0,1.0,$100.00,13.0,30.0,2.0,32.0,62.0,170.0,91.0,1.0,1.0,4.99,4.99,4.98,4.99,4.99,4.89,4.9,1.0,1.0,0.0,1.13,26.0,2600.0,0.0,1.0,0.0,12.6,30.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,08/11/2018,15/06/2025,f,t
29151289,219448248.0,38.88176,-76.99215,100%,94%,1.0,4.0,1.0,2.0,$182.00,3.0,14.0,7.0,31.0,61.0,135.0,265.0,34.0,4.0,4.91,4.93,4.93,4.98,4.97,4.97,4.89,1.0,1.0,0.0,3.29,204.0,37128.0,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,03/11/2018,16/06/2025,f,t
29162686,20323095.0,38.92424,-76.96537,100%,63%,2.0,4.0,1.0,2.0,$160.00,2.0,6.0,0.0,0.0,0.0,228.0,119.0,3.0,0.0,4.92,4.92,4.96,4.93,4.94,4.82,4.88,2.0,2.0,0.0,1.47,18.0,2880.0,2.0,2.0,0.0,2.0,6.0,Entire guest suite,"Washington, DC",within a few hours,f,t,"Woodridge, Fort Lincoln, Gateway",Entire guest suite,Entire home/apt,21/10/2018,29/09/2024,f,t
29181009,219886117.0,38.94349,-77.09048,100%,87%,1.0,4.0,1.0,2.0,$145.00,3.0,1125.0,8.0,33.0,56.0,323.0,149.0,32.0,4.0,4.94,4.91,4.95,4.93,4.93,4.95,4.92,1.0,1.0,0.0,1.84,192.0,27840.0,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Friendship Heights, American University Park, Tenleytown",Entire rental unit,Entire home/apt,22/10/2018,09/06/2025,f,t
29206059,12996810.0,38.91155,-77.02823,100%,100%,5.0,2.0,,,,3.0,1125.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,4.9,4.98,4.85,5.0,4.98,4.96,4.9,1.0,1.0,0.0,0.6,0.0,,1.0,3.0,0.0,3.0,1125.0,Entire home,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire home,Entire home/apt,04/11/2018,27/05/2024,t,t
29216006,217836431.0,38.88981,-76.93729,100%,94%,4.0,1.0,1.0,1.0,$42.00,2.0,4.0,18.0,42.0,72.0,347.0,123.0,33.0,5.0,4.87,4.88,4.87,4.89,4.93,4.53,4.8,2.0,0.0,2.0,2.71,198.0,8316.0,1.0,2.0,0.0,1.0,1125.0,Private room in townhouse,"Washington, DC",within an hour,t,t,"Capitol View, Marshall Heights, Benning Heights",Private room in townhouse,Private room,26/09/2021,02/06/2025,f,t
29236747,36954423.0,38.92938,-77.03038,100%,97%,1.0,6.0,2.0,3.0,$174.00,1.0,30.0,7.0,14.0,18.0,61.0,146.0,19.0,3.0,4.91,4.97,4.84,4.94,4.95,4.91,4.83,1.0,1.0,0.0,1.84,114.0,19836.0,2.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,13/12/2018,04/06/2025,f,t
29240788,220297433.0,38.84782,-76.98221,,0%,3.0,6.0,1.0,4.0,$128.00,31.0,1125.0,0.0,0.0,0.0,169.0,149.0,0.0,0.0,4.78,4.89,4.89,4.74,4.89,4.42,4.74,1.0,1.0,0.0,1.84,0.0,0.0,3.0,1.0,0.0,31.0,1125.0,Entire condo,"Washington, DC",,f,t,"Douglas, Shipley Terrace",Entire condo,Entire home/apt,23/10/2018,16/04/2023,t,t
29307373,418693.0,38.90419,-76.99093,100%,94%,2.0,5.0,2.5,4.0,$174.00,2.0,28.0,0.0,0.0,5.0,78.0,103.0,28.0,0.0,4.41,4.43,4.46,4.94,4.82,4.68,4.43,1.0,1.0,0.0,2.41,168.0,29232.0,3.0,1.0,0.0,3.9,1125.0,Entire home,"Washington, DC",within an hour,f,t,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire home,Entire home/apt,12/12/2021,02/05/2025,f,t
29339623,38387831.0,38.86972,-76.98371,100%,100%,20.0,6.0,1.0,2.0,$260.00,1.0,1125.0,26.0,56.0,86.0,89.0,274.0,50.0,4.0,4.81,4.8,4.8,4.88,4.96,4.44,4.69,6.0,6.0,0.0,3.4,255.0,66300.0,2.0,9.0,0.0,1.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire rental unit,Entire home/apt,04/11/2018,09/06/2025,t,t
29364369,102274654.0,38.91207,-77.01393,100%,98%,9.0,1.0,1.0,1.0,$68.00,1.0,7.0,14.0,44.0,74.0,74.0,189.0,39.0,2.0,4.83,4.94,4.82,4.87,4.95,4.77,4.79,5.0,1.0,4.0,2.34,234.0,15912.0,1.0,5.0,0.0,1.0,7.0,Private room in townhouse,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in townhouse,Private room,27/10/2018,31/05/2025,f,t
29394566,208577817.0,38.8854,-76.98109,100%,100%,7.0,7.0,1.5,4.0,$305.00,1.0,60.0,12.0,42.0,72.0,240.0,106.0,22.0,3.0,4.92,4.92,4.98,4.88,4.96,4.78,4.82,2.0,2.0,0.0,1.33,132.0,40260.0,3.0,2.0,0.0,1.0,1125.0,Entire townhouse,,within an hour,t,t,"Capitol Hill, Lincoln Park",Entire townhouse,Entire home/apt,02/12/2018,01/06/2025,f,t
29458183,206022082.0,38.90573883,-76.99081421,100%,99%,18.0,12.0,3.0,7.0,$293.00,1.0,28.0,11.0,34.0,60.0,312.0,149.0,10.0,0.0,4.79,4.89,4.83,4.96,4.97,4.74,4.81,4.0,4.0,0.0,1.84,60.0,17580.0,4.0,13.0,0.0,3.4,1125.0,Entire home,"Germantown, MD",within an hour,t,t,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire home,Entire home/apt,29/10/2018,11/05/2025,f,t
